"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","preparations","locality","type","county"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.826795,127.798251,"ASIA","Gangwon-do",2021,9,4,"cdc,cdround","https://www.inaturalist.org/observations/93573551","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355743878","93573551",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.468994,126.90549,"ASIA","Jeju",2021,9,5,"cdc,cdround","https://www.inaturalist.org/observations/93691362","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355670989","93691362",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.723694,127.078398,"ASIA","Chungcheongnam-do",2021,9,14,"cdc,cdround","https://www.inaturalist.org/observations/94909761","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384195999","94909761",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.503319,126.890217,"ASIA","Jeju",2021,9,19,"cdc,cdround","https://www.inaturalist.org/observations/95330378","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385176438","95330378",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.236502,126.434975,"ASIA","Jeju",2021,10,2,"cdc,cdround","https://www.inaturalist.org/observations/96851893","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384387959","96851893",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.481562,126.50091,"ASIA","Jeju",2021,10,8,"cdc,cdround","https://www.inaturalist.org/observations/97509018","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759666748","97509018",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.503931,126.95602,"ASIA","Jeju",2021,10,9,"cdc,cdround","https://www.inaturalist.org/observations/97616617","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391706729","97616617",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.176072,129.191,"ASIA","Busan",2020,5,5,"cdc,cdround","https://www.inaturalist.org/observations/44963576","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814152546","44963576",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.176781,129.192481,"ASIA","Busan",2020,5,5,"cdc,cdround","https://www.inaturalist.org/observations/44963706","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759500418","44963706",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.176815,129.19164,"ASIA","Busan",2020,5,16,"cdc,cdround","https://www.inaturalist.org/observations/46070533","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3058900447","46070533",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.176224,129.19172,"ASIA","Busan",2020,5,28,"cdc,cdround","https://www.inaturalist.org/observations/47605574","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2813873567","47605574",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.493446,128.457044,"ASIA","Gangwon-do",2020,5,30,"cdc,cdround","https://www.inaturalist.org/observations/47831388","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2802571727","47831388",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.458652,128.143418,"ASIA","Gangwon-do",2020,5,31,"cdc,cdround","https://www.inaturalist.org/observations/47935696","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2813942577","47935696",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.690519,127.235909,"ASIA","Chungcheongnam-do",2020,6,28,"cdc,cdround","https://www.inaturalist.org/observations/51190569","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814278001","51190569",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.458169,128.145981,"ASIA","Gangwon-do",2020,7,8,"cdc,cdround","https://www.inaturalist.org/observations/54155985","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044557581","54155985",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.231111,128.930278,"ASIA","Gangwon-do",2020,8,16,"cdc,cdround","https://www.inaturalist.org/observations/130340996","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3892674665","130340996",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.794283,129.08905,"ASIA","Gyeongsangbuk-do",2020,9,19,"cdc,cdround","https://www.inaturalist.org/observations/168461506","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4137593167","168461506",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.442969,126.761345,"ASIA","Jeju",2020,9,28,"cdc","https://www.inaturalist.org/observations/61473684","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883021634","61473684",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.256868,126.513779,"ASIA","Jeju",2020,10,1,"cdc,cdround","https://www.inaturalist.org/observations/61364667","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2874037649","61364667",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.499444,127.856667,"ASIA","Chungcheongbuk-do",2020,10,27,"cdc,cdround","https://www.inaturalist.org/observations/63645285","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3017979538","63645285",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.168887,126.309895,"ASIA","Incheon",2019,6,6,"cdc,cdround","https://www.inaturalist.org/observations/180127423","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4407225688","180127423",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.116003,126.27544,"ASIA","Incheon",2019,6,6,"cdc,cdround","https://www.inaturalist.org/observations/180287800","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4405355094","180287800",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.104255,126.268242,"ASIA","Incheon",2019,6,6,"cdc,cdround","https://www.inaturalist.org/observations/182072833","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4413444068","182072833",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.002698,126.329104,"ASIA","Incheon",2019,6,6,"cdc,cdround","https://www.inaturalist.org/observations/26480630","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2252072112","26480630",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.168643,126.308844,"ASIA","Incheon",2019,6,6,"cdc,cdround","https://www.inaturalist.org/observations/26598817","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2265825115","26598817",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.168078,126.309016,"ASIA","Incheon",2019,6,6,"cdc,cdround","https://www.inaturalist.org/observations/26598821","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2265822849","26598821",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.169723,129.189438,"ASIA","Busan",2019,6,10,"cdc,cdround","https://www.inaturalist.org/observations/26737400","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447830684","26737400",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.170765,129.189581,"ASIA","Busan",2019,6,10,"cdc,cdround","https://www.inaturalist.org/observations/26737433","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447830687","26737433",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.170583,129.190196,"ASIA","Busan",2019,6,10,"cdc,cdround","https://www.inaturalist.org/observations/26737444","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067613586","26737444",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.436202,126.73868,"ASIA","Jeju",2019,7,5,"cdc,cdround","https://www.inaturalist.org/observations/28203567","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447832185","28203567",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.475421,126.924908,"ASIA","Seoul",2019,7,11,"cdc,cdround","https://www.inaturalist.org/observations/28664829","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294454973","28664829",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.168888,129.188049,"ASIA","Busan",2019,7,13,"cdc,cdround","https://www.inaturalist.org/observations/28716313","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2311300351","28716313",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.805882,126.156113,"ASIA","Chungcheongnam-do",2019,8,31,"cdc,cdround","https://www.inaturalist.org/observations/31843772","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2397645826","31843772",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.840557,128.523056,"ASIA","Gangwon-do",2019,8,31,"cdc,cdround","https://www.inaturalist.org/observations/31903756","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397655660","31903756",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.086993,125.95479,"ASIA","Incheon",2019,9,2,"cdc,cdround","https://www.inaturalist.org/observations/31981549","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397674475","31981549",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.085819,125.957872,"ASIA","Incheon",2019,9,2,"cdc,cdround","https://www.inaturalist.org/observations/31982073","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447837838","31982073",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.079482,125.947758,"ASIA","Incheon",2019,9,3,"cdc,cdround","https://www.inaturalist.org/observations/32043194","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447837989","32043194",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.734443,126.599528,"ASIA","Chungcheongnam-do",2019,9,16,"cdc,cdround","https://www.inaturalist.org/observations/32829543","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2423097774","32829543",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.734358,126.599232,"ASIA","Chungcheongnam-do",2019,9,16,"cdc,cdround","https://www.inaturalist.org/observations/32829548","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2423098803","32829548",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.169445,129.189163,"ASIA","Busan",2019,9,18,"cdc,cdround","https://www.inaturalist.org/observations/32983296","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447840239","32983296",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.0725,125.970556,"ASIA","Incheon",2019,9,2,"cdc,cdround","https://www.inaturalist.org/observations/40894142","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596431514","40894142",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.071944,125.946111,"ASIA","Incheon",2019,9,3,"cdc,cdround","https://www.inaturalist.org/observations/40894156","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596139449","40894156",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.000518,126.262025,"ASIA","Incheon",2019,10,9,"cdc,cdround","https://www.inaturalist.org/observations/182173618","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4413510977","182173618",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.741738,126.587357,"ASIA","Chungcheongnam-do",2018,6,6,"cdc,cdround","https://www.inaturalist.org/observations/13172342","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1850920839","13172342",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.458202,128.147686,"ASIA","Gangwon-do",2018,6,7,"cdc,cdround","https://www.inaturalist.org/observations/13201054","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1978812893","13201054",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.660678,128.129142,"ASIA","Gyeongsangbuk-do",2018,6,13,"cdc,cdround","https://www.inaturalist.org/observations/133239088","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3902993472","133239088",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.742525,126.586757,"ASIA","Chungcheongnam-do",2018,6,13,"cdc,cdround","https://www.inaturalist.org/observations/13389255","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913655651","13389255",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.457906,128.14815,"ASIA","Gangwon-do",2018,6,7,"cdc,cdround","https://www.inaturalist.org/observations/16579935","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913680403","16579935",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.741092,126.583978,"ASIA","Chungcheongnam-do",2018,7,30,"cdc,cdround","https://www.inaturalist.org/observations/14925145","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1890064856","14925145",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.492281,126.436705,"ASIA","Jeju",2018,9,22,"cdc","https://www.inaturalist.org/observations/17930469","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1933571440","17930469",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.167552,126.305958,"ASIA","Incheon",2018,10,21,"cdc,cdround","https://www.inaturalist.org/observations/17812360","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350302602","17812360",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.168303,126.298593,"ASIA","Incheon",2018,10,22,"cdc,cdround","https://www.inaturalist.org/observations/180410519","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4405407979","180410519",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.170277,129.19194,"ASIA","Busan",2017,5,22,"cdc,cdround","https://www.inaturalist.org/observations/6316429","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677268733","6316429",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.169754,129.189653,"ASIA","Busan",2017,6,6,"cdc","https://www.inaturalist.org/observations/6520801","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677269201","6520801",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.169906,129.189612,"ASIA","Busan",2017,6,6,"cdc","https://www.inaturalist.org/observations/6520817","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1978471636","6520817",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.169882,129.189525,"ASIA","Busan",2017,6,6,"cdc","https://www.inaturalist.org/observations/6520821","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677269196","6520821",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.170353,129.188772,"ASIA","Busan",2017,6,6,"cdc","https://www.inaturalist.org/observations/6520872","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677269198","6520872",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.170834,129.188339,"ASIA","Busan",2017,6,6,"cdc,cdround","https://www.inaturalist.org/observations/6520892","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677269200","6520892",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.19227,127.333581,"ASIA","Chungcheongnam-do",2017,8,22,"cdc,cdround","https://www.inaturalist.org/observations/7645573","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677273748","7645573",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.490718,126.578234,"ASIA","Incheon",2017,8,27,"cdc,cdround","https://www.inaturalist.org/observations/8200535","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1668881748","8200535",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.459803,128.143501,"ASIA","Gangwon-do",2016,6,17,"cdc,cdround","https://www.inaturalist.org/observations/8233807","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1668891247","8233807",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.794796,127.210705,"ASIA","Chungcheongnam-do",2015,7,17,"cdc,cdround","https://www.inaturalist.org/observations/103446069","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3457054436","103446069",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.654149,128.447069,"ASIA","Gyeongsangbuk-do",2015,7,31,"cdc,cdround","https://www.inaturalist.org/observations/91532010","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3337383254","91532010",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.660295,126.640885,"ASIA","Chungcheongnam-do",2015,9,29,"cdc","https://www.inaturalist.org/observations/2010913","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574045614","2010913",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",34.727867,126.732101,"ASIA","Jeollanam-do",2014,6,21,"cdc","https://www.inaturalist.org/observations/747424","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574197707","747424",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.078027,125.945978,"ASIA","Incheon",2014,9,6,"cdc","https://www.inaturalist.org/observations/1198482","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573780169","1198482",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.088186,125.953703,"ASIA","Incheon",2014,9,5,"cdc","https://www.inaturalist.org/observations/2011025","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573965612","2011025",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.686183,127.242862,"ASIA","Chungcheongnam-do",2014,9,28,"cdc,cdround","https://www.inaturalist.org/observations/60806606","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873944959","60806606",NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.210694,126.263278,"ASIA",NA,2013,2,1,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001343405",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.742678,127.798214,"ASIA",NA,2013,2,1,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001347658",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.443117,127.4738,"ASIA",NA,2013,2,26,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001828524",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.437722,126.732639,"ASIA",NA,2013,3,26,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001350338",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",35.608531,127.448342,"ASIA",NA,2013,3,29,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001850444",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.35685,126.644311,"ASIA",NA,2013,3,26,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001351333",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.838792,128.005208,"ASIA",NA,2013,3,5,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001347548",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.901217,127.600553,"ASIA",NA,2013,3,19,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001334403",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",33.397758,126.7316,"ASIA",NA,2013,3,26,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001334472",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.681869,128.136719,"ASIA",NA,2013,5,28,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001351314",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.701825,128.4828,"ASIA",NA,2013,5,15,"cdc,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001856412",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",36.196417,127.342561,"ASIA","Chungcheongnam-do",2013,6,1,"cdc","https://www.inaturalist.org/observations/4639077","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1677264602","4639077",NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.824069,128.465392,"ASIA",NA,2013,6,24,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001865539",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.934,128.267111,"ASIA",NA,2013,6,16,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001348394",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",37.943722,128.149111,"ASIA",NA,2013,6,14,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001345488",NA,NA,NA,NA,NA
